group_id	event_id	ref_id	event_type	included_3SS_ref_maxEntScan	included_3SS_var_maxEntScan	included_5SS_ref_maxEntScan	included_5SS_var_maxEntScan	3SS_status	5SS_status
7621	7621;SE:7621:44-213:296-1003:+	26693	SE	9.46	9.46	2.51	2.51	Same	Same
7621	7621;SE:7621:44-168:296-1003:+	26693	SE	11.81	11.81	2.51	2.51	Same	Same
7621	7621;SE:7621:44-217:296-1003:+	26693	SE	-4.62	-4.62	2.51	2.51	Same	Same
7622	7622;SE:7622:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
7622	7622;SE:7622:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
7623	7623;SE:7623:44-217:293-1004:+	13393	SE	6.47	6.47	8.35	8.35	Same	Same
7624	7624;SE:7624:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
7624	7624;SE:7624:44-247:295-1004:+	14030	SE	-1.76	1.21	3.45	3.45	Same	Same
7624	7624;SE:7624:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
7625	7625;SE:7625:44-223:287-1004:+	20142	SE	5.65	5.65	4.83	4.83	Same	Same
7626	7626;SE:7626:44-205:274-1004:+	14858	SE	7.1	7.86	10.24	10.24	Same	Same
7627	7627;SE:7627:44-228:305-1004:+	22223	SE	13.0	13.0	8.73	8.73	Same	Same
7627	7627;SE:7627:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
7628	7628;SE:7628:44-205:246-1004:+	23600	SE	6.84	6.84	6.84	6.84	Same	Same
7628	7628;SE:7628:44-208:246-1004:+	23600	SE	3.47	3.47	6.84	6.84	Same	Same
7629	7629;SE:7629:44-220:290-1004:+	10408	SE	12.69	12.69	8.73	8.73	Same	Same
7629	7629;SE:7629:44-244:290-1004:+	10408	SE	6.25	6.25	8.73	8.73	Same	Same
762	762;SE:762:44-205:282-1004:+	258	SE	7.79	7.79	8.3	8.3	Same	Same
7630	7630;SE:7630:44-227:283-1004:+	12410	SE	10.1	10.1	9.65	9.65	Same	Same
7631	7631;SE:7631:44-213:305-1004:+	3817	SE	5.57	5.57	7.46	7.46	Same	Same
7631	7631;SE:7631:44-176:305-1004:+	3817	SE	11.21	11.21	7.46	7.46	Same	Same
7632	7632;SE:7632:44-248:305-1004:+	27200	SE	0.08	0.08	1.91	1.91	Same	Same
7632	7632;SE:7632:44-250:305-1004:+	27200	SE	-11.85	-11.85	1.91	1.91	Same	Same
7632	7632;SE:7632:44-213:305-1004:+	27200	SE	1.86	1.86	1.91	1.91	Same	Same
7633	7633;SE:7633:44-262:305-1004:+	18615	SE	8.23	6.4	9.6	9.6	Same	Same
7633	7633;SE:7633:44-186:305-1004:+	18615	SE	5.03	5.03	9.6	9.6	Same	Same
7634	7634;SE:7634:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
7635	7635;SE:7635:44-221:288-1003:+	26553	SE	8.81	8.81	9.09	9.09	Same	Same
7635	7635;SE:7635:44-166:288-1003:+	26553	SE	5.87	5.87	9.09	9.09	Same	Same
7635	7635;SE:7635:44-203:288-1003:+	26553	SE	0.01	0.01	9.09	9.09	Same	Same
7636	7636;SE:7636:44-205:264-1004:+	2437	SE	10.69	10.69	1.6	1.6	Same	Same
7637	7637;SE:7637:44-228:282-1004:+	25020	SE	6.82	6.82	8.34	8.34	Same	Same
7638	7638;SE:7638:44-209:301-1004:+	19526	SE	9.4	9.4	7.56	7.56	Same	Same
7639	7639;SE:7639:44-213:296-1003:+	21519	SE	7.19	7.19	9.48	9.48	Same	Same
763	763;SE:763:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
7640	7640;SE:7640:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
7640	7640;SE:7640:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
7641	7641;SE:7641:44-228:282-1004:+	27042	SE	4.82	4.82	9.25	9.25	Same	Same
7641	7641;SE:7641:44-170:282-1004:+	27042	SE	-2.54	-2.54	9.25	9.25	Same	Same
7642	7642;SE:7642:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
7643	7643;SE:7643:44-212:297-1003:+	3543	SE	9.75	9.75	9.6	9.6	Same	Same
7643	7643;SE:7643:44-229:297-1003:+	3543	SE	6.25	6.25	9.6	9.6	Same	Same
7644	7644;SE:7644:44-237:272-1003:+	24338	SE	10.14	10.14	7.46	7.46	Same	Same
7645	7645;SE:7645:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
7646	7646;SE:7646:44-273:305-1004:+	23539	SE	7.67	7.4	8.83	8.83	Same	Same
7646	7646;SE:7646:44-277:305-1004:+	23539	SE	-3.38	-4.26	8.83	8.83	Same	Same
7647	7647;SE:7647:44-230:280-1004:+	1853	SE	10.95	9.44	2.95	2.95	Same	Same
7647	7647;SE:7647:44-230:290-1004:+	1853	SE	10.95	9.44	-11.26	-11.26	Same	Same
7648	7648;SE:7648:44-212:298-1004:+	5371	SE	7.95	7.95	7.68	7.68	Same	Same
7648	7648;SE:7648:44-166:298-1004:+	5371	SE	-0.86	-0.86	7.68	7.68	Same	Same
7648	7648;SE:7648:44-241:298-1004:+	5371	SE	7.47	7.47	7.68	7.68	Same	Same
7649	7649;SE:7649:44-285:305-1004:+	30044	SE	11.93	11.33	9.79	9.79	Same	Same
764	764;SE:764:44-248:305-1004:+	27200	SE	0.08	0.08	1.91	1.91	Same	Same
764	764;SE:764:44-250:305-1004:+	27200	SE	-11.85	-11.85	1.91	1.91	Same	Same
764	764;SE:764:44-213:305-1004:+	27200	SE	1.86	1.86	1.91	1.91	Same	Same
7650	7650;SE:7650:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
7651	7651;SE:7651:44-228:305-1004:+	14571	SE	9.88	2.07	8.91	8.91	Same	Same
7651	7651;SE:7651:44-201:305-1004:+	14571	SE	7.7	7.7	8.91	8.91	Same	Same
7652	7652;SE:7652:44-220:290-1004:+	24976	SE	8.93	8.93	10.47	10.47	Same	Same
7652	7652;SE:7652:44-251:290-1004:+	24976	SE	-6.97	-5.78	10.47	10.47	Same	Same
7653	7653;SE:7653:44-205:276-1004:+	3930	SE	11.49	6.8	9.49	9.49	Same	Same
7654	7654;SE:7654:44-216:294-1004:+	3506	SE	12.04	12.04	10.1	10.1	Same	Same
7654	7654;SE:7654:44-160:294-1004:+	3506	SE	3.77	3.77	10.1	10.1	Same	Same
7654	7654;SE:7654:44-184:294-1004:+	3506	SE	-3.57	-3.57	10.1	10.1	Same	Same
7655	7655;SE:7655:44-205:213-1004:+	12959	SE	11.24	11.24	9.85	9.85	Same	Same
7656	7656;SE:7656:44-273:305-1004:+	1420	SE	6.39	6.39	9.4	9.4	Same	Same
7657	7657;SE:7657:44-243:305-1004:+	10725	SE	10.02	10.02	6.36	6.36	Same	Same
7658	7658;SE:7658:44-205:265-1004:+	15217	SE	10.69	10.69	4.5	4.5	Same	Same
7658	7658;SE:7658:44-164:265-1004:+	15217	SE	9.73	9.73	4.5	4.5	Same	Same
7659	7659;SE:7659:44-283:305-1004:+	16296	SE	9.01	-2.94	8.83	8.83	Destroyed	Same
765	765;SE:765:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
7660	7660;SE:7660:44-205:256-1004:+	16311	SE	4.28	4.28	9.48	9.48	Same	Same
7661	7661;SE:7661:44-214:295-1003:+	2081	SE	9.16	9.16	9.85	9.85	Same	Same
7662	7662;SE:7662:44-237:305-1004:+	9442	SE	4.91	4.91	7.81	7.81	Same	Same
7662	7662;SE:7662:44-208:305-1004:+	9442	SE	3.48	3.23	7.81	7.81	Same	Same
7662	7662;SE:7662:44-213:305-1004:+	9442	SE	-0.68	-0.92	7.81	7.81	Same	Same
7663	7663;SE:7663:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
7663	7663;SE:7663:44-246:295-1004:+	14030	SE	-7.63	9.08	3.45	3.45	Created	Same
7663	7663;SE:7663:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
7664	7664;SE:7664:44-230:305-1004:+	6688	SE	7.98	7.98	5.95	5.95	Same	Same
7665	7665;SE:7665:44-205:246-1004:+	23600	SE	6.84	6.07	6.84	6.84	Same	Same
7665	7665;SE:7665:44-208:246-1004:+	23600	SE	3.47	3.86	6.84	6.84	Same	Same
7666	7666;SE:7666:44-205:265-1004:+	30038	SE	7.31	7.31	8.85	8.85	Same	Same
7667	7667;SE:7667:44-239:283-1003:+	20401	SE	6.81	6.81	6.03	6.03	Same	Same
7668	7668;SE:7668:44-215:295-1004:+	14030	SE	8.45	8.45	3.45	3.45	Same	Same
7668	7668;SE:7668:44-226:295-1004:+	14030	SE	2.1	2.1	3.45	3.45	Same	Same
7669	7669;SE:7669:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
766	766;SE:766:44-226:283-1003:+	3758	SE	7.85	7.85	11.08	11.08	Same	Same
7670	7670;SE:7670:44-236:305-1004:+	17564	SE	7.1	7.78	10.24	10.24	Same	Same
7670	7670;SE:7670:44-243:305-1004:+	17564	SE	0.48	0.48	10.24	10.24	Same	Same
7671	7671;SE:7671:44-207:303-1004:+	1987	SE	8.82	8.82	6.99	6.99	Same	Same
7671	7671;SE:7671:44-211:303-1004:+	1987	SE	6.55	6.55	6.99	6.99	Same	Same
7671	7671;SE:7671:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
7672	7672;SE:7672:44-216:294-1004:+	3506	SE	12.04	12.04	10.1	10.1	Same	Same
7672	7672;SE:7672:44-160:294-1004:+	3506	SE	3.77	3.77	10.1	10.1	Same	Same
7672	7672;SE:7672:44-184:294-1004:+	3506	SE	-3.57	-3.57	10.1	10.1	Same	Same
7673	7673;SE:7673:44-247:305-1004:+	23536	SE	9.52	9.52	9.6	9.6	Same	Same
7674	7674;SE:7674:44-230:305-1004:+	6688	SE	7.98	7.98	5.95	5.95	Same	Same
7674	7674;SE:7674:44-198:305-1004:+	6688	SE	6.74	7.6	5.95	5.95	Same	Same
7675	7675;SE:7675:44-225:284-1003:+	28045	SE	7.12	7.12	8.92	8.92	Same	Same
7676	7676;SE:7676:44-258:305-1004:+	8542	SE	7.91	7.66	5.61	5.61	Same	Same
7677	7677;SE:7677:44-218:292-1004:+	11192	SE	4.88	4.88	7.03	7.03	Same	Same
7678	7678;SE:7678:44-210:299-1003:+	14607	SE	0.93	0.93	9.16	9.16	Same	Same
7678	7678;SE:7678:44-236:299-1003:+	14607	SE	-6.18	-2.13	9.16	9.16	Same	Same
7679	7679;SE:7679:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
7679	7679;SE:7679:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
767	767;SE:767:44-205:248-1004:+	22017	SE	10.87	10.87	7.8	7.8	Same	Same
7680	7680;SE:7680:44-240:305-1004:+	33292	SE	8.44	8.44	9.22	9.22	Same	Same
7681	7681;SE:7681:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
7681	7681;SE:7681:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
7682	7682;SE:7682:44-206:304-1004:+	31630	SE	9.8	9.8	8.56	8.56	Same	Same
7683	7683;SE:7683:44-213:296-1003:+	32481	SE	5.79	5.79	5.73	5.73	Same	Same
7684	7684;SE:7684:44-279:305-1004:+	17397	SE	6.39	5.77	8.4	8.4	Same	Same
7685	7685;SE:7685:44-205:249-1004:+	18162	SE	6.46	6.46	8.99	8.99	Same	Same
7686	7686;SE:7686:44-205:275-1004:+	15578	SE	1.5	1.5	7.4	7.4	Same	Same
7687	7687;SE:7687:44-211:298-1003:+	28895	SE	10.0	10.0	10.47	10.47	Same	Same
7687	7687;SE:7687:44-215:298-1003:+	28895	SE	4.03	4.03	10.47	10.47	Same	Same
7688	7688;SE:7688:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
7689	7689;SE:7689:44-213:305-1004:+	3817	SE	5.57	5.57	7.46	7.46	Same	Same
7689	7689;SE:7689:44-176:221-1004:+	3817	SE	11.21	11.21	6.06	6.06	Same	Same
7689	7689;SE:7689:44-176:305-1004:+	3817	SE	11.21	11.21	7.46	7.46	Same	Same
768	768;SE:768:44-219:290-1003:+	21478	SE	4.75	4.75	1.91	1.91	Same	Same
7690	7690;SE:7690:44-210:299-1003:+	19313	SE	5.75	5.75	8.46	8.46	Same	Same
7690	7690;SE:7690:44-226:299-1003:+	19313	SE	0.12	1.08	8.46	8.46	Same	Same
7691	7691;SE:7691:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
7692	7692;SE:7692:44-205:250-1004:+	2352	SE	6.02	6.02	7.82	7.82	Same	Same
7693	7693;SE:7693:44-219:290-1003:+	7099	SE	6.22	6.22	9.16	9.16	Same	Same
7694	7694;SE:7694:44-222:305-1004:+	13476	SE	7.67	7.67	8.56	8.56	Same	Same
7694	7694;SE:7694:44-230:305-1004:+	13476	SE	1.0	1.0	8.56	8.56	Same	Same
7695	7695;SE:7695:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
7696	7696;SE:7696:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
7696	7696;SE:7696:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
7697	7697;SE:7697:44-205:243-1004:+	18403	SE	8.87	8.87	8.35	8.35	Same	Same
7698	7698;SE:7698:44-243:305-1004:+	9613	SE	4.74	4.74	9.11	9.11	Same	Same
7699	7699;SE:7699:44-205:213-1004:+	22508	SE	2.59	2.59	10.57	10.57	Same	Same
769	769;SE:769:44-227:283-1004:+	32534	SE	4.98	4.98	4.79	4.79	Same	Same
769	769;SE:769:44-169:283-1004:+	32534	SE	6.6	6.6	4.79	4.79	Same	Same
76	76;SE:76:44-206:305-1004:+	21552	SE	9.04	9.04	10.07	10.07	Same	Same
7700	7700;SE:7700:44-243:305-1004:+	10725	SE	10.02	10.02	6.36	6.36	Same	Same
7701	7701;SE:7701:44-270:305-1004:+	25971	SE	10.14	10.14	7.46	7.46	Same	Same
7702	7702;SE:7702:44-233:305-1004:+	19533	SE	8.33	8.33	4.82	4.82	Same	Same
7703	7703;SE:7703:44-205:264-1004:+	2437	SE	10.69	10.69	1.6	1.6	Same	Same
7704	7704;SE:7704:44-217:292-1003:+	4333	SE	7.98	7.98	5.95	5.95	Same	Same
7705	7705;SE:7705:44-240:305-1004:+	16855	SE	6.88	6.88	6.62	6.62	Same	Same
7706	7706;SE:7706:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
7707	7707;SE:7707:44-283:305-1004:+	16296	SE	9.01	-7.01	8.83	8.83	Destroyed	Same
7708	7708;SE:7708:44-211:298-1003:+	13565	SE	6.71	6.71	10.22	10.22	Same	Same
7708	7708;SE:7708:44-267:298-1003:+	13565	SE	5.08	5.08	10.22	10.22	Same	Same
7709	7709;SE:7709:44-212:305-1004:+	398	SE	8.37	8.37	2.28	2.28	Same	Same
7709	7709;SE:7709:44-250:305-1004:+	398	SE	10.62	10.62	2.28	2.28	Same	Same
770	770;SE:770:44-216:305-1004:+	20679	SE	7.18	6.13	11.08	11.08	Same	Same
770	770;SE:770:44-230:305-1004:+	20679	SE	0.04	0.04	11.08	11.08	Same	Same
7710	7710;SE:7710:44-205:252-1004:+	26501	SE	8.38	8.38	8.14	8.14	Same	Same
7711	7711;SE:7711:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
7712	7712;SE:7712:44-205:213-1004:+	12959	SE	11.24	11.24	9.85	9.85	Same	Same
7713	7713;SE:7713:44-218:292-1004:+	1192	SE	8.95	8.95	10.07	10.07	Same	Same
7714	7714;SE:7714:44-205:274-1004:+	14858	SE	7.1	7.1	10.24	10.24	Same	Same
7715	7715;SE:7715:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
7715	7715;SE:7715:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
7716	7716;SE:7716:44-205:266-1004:+	3483	SE	6.37	6.37	8.07	8.07	Same	Same
7717	7717;SE:7717:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
7717	7717;SE:7717:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
7718	7718;SE:7718:44-225:284-1004:+	4286	SE	10.69	10.69	1.6	1.6	Same	Same
7719	7719;SE:7719:44-207:302-1003:+	12562	SE	10.31	10.31	9.55	9.55	Same	Same
7719	7719;SE:7719:44-229:302-1003:+	12562	SE	7.45	7.45	9.55	9.55	Same	Same
7719	7719;SE:7719:44-267:302-1003:+	12562	SE	-8.23	7.88	9.55	9.55	Created	Same
771	771;SE:771:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
771	771;SE:771:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
7720	7720;SE:7720:44-231:278-1003:+	21970	SE	10.95	10.95	10.47	10.47	Same	Same
7720	7720;SE:7720:44-167:278-1003:+	21970	SE	2.19	2.19	10.47	10.47	Same	Same
7720	7720;SE:7720:44-252:278-1003:+	21970	SE	-1.53	2.56	10.47	10.47	Same	Same
7721	7721;SE:7721:44-228:262-1003:+	26446	SE	9.41	9.41	4.34	4.34	Same	Same
7722	7722;SE:7722:44-209:301-1004:+	20011	SE	9.07	9.07	7.88	7.88	Same	Same
7723	7723;SE:7723:44-205:249-1004:+	18111	SE	6.36	6.36	8.69	8.69	Same	Same
7723	7723;SE:7723:44-188:249-1004:+	18111	SE	3.39	3.39	8.69	8.69	Same	Same
7724	7724;SE:7724:44-214:295-1003:+	2081	SE	9.16	9.16	9.85	9.85	Same	Same
7725	7725;SE:7725:44-220:290-1004:+	10408	SE	12.69	12.69	8.73	8.73	Same	Same
7726	7726;SE:7726:44-247:305-1004:+	23536	SE	9.52	9.52	9.6	9.6	Same	Same
7727	7727;SE:7727:44-225:284-1003:+	7218	SE	7.81	7.81	8.54	8.54	Same	Same
7728	7728;SE:7728:44-228:282-1004:+	27042	SE	4.82	4.82	9.25	9.25	Same	Same
7729	7729;SE:7729:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
772	772;SE:772:44-234:275-1003:+	7280	SE	6.84	8.02	6.84	6.84	Same	Same
772	772;SE:772:44-237:275-1003:+	7280	SE	3.47	3.72	6.84	6.84	Same	Same
7730	7730;SE:7730:44-207:303-1004:+	18881	SE	5.08	5.08	9.79	9.79	Same	Same
7731	7731;SE:7731:44-208:301-1003:+	28701	SE	3.74	3.74	5.42	5.42	Same	Same
7731	7731;SE:7731:44-251:301-1003:+	28701	SE	-6.31	1.12	5.42	5.42	Same	Same
7732	7732;SE:7732:44-205:243-1004:+	33222	SE	9.89	9.89	4.85	4.85	Same	Same
7733	7733;SE:7733:44-205:262-1004:+	7483	SE	0.08	0.08	1.91	1.91	Same	Same
7733	7733;SE:7733:44-207:262-1004:+	7483	SE	-11.85	-11.85	1.91	1.91	Same	Same
7733	7733;SE:7733:44-205:312-1004:+	7483	SE	0.08	0.08	4.81	4.81	Same	Same
7734	7734;SE:7734:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
7735	7735;SE:7735:44-213:296-1003:+	21572	SE	8.16	8.16	11.08	11.08	Same	Same
7735	7735;SE:7735:44-245:296-1003:+	21572	SE	-11.49	-15.19	11.08	11.08	Same	Same
7735	7735;SE:7735:44-223:296-1003:+	21572	SE	0.6	0.6	11.08	11.08	Same	Same
7736	7736;SE:7736:44-231:279-1004:+	19926	SE	7.85	7.85	6.84	6.84	Same	Same
7737	7737;SE:7737:44-210:299-1003:+	14607	SE	0.93	0.93	9.16	9.16	Same	Same
7737	7737;SE:7737:44-236:299-1003:+	14607	SE	-6.18	-2.34	9.16	9.16	Same	Same
7738	7738;SE:7738:44-245:305-1004:+	7511	SE	8.88	8.88	8.88	8.88	Same	Same
7739	7739;SE:7739:44-234:275-1003:+	7280	SE	6.84	-1.52	6.84	6.84	Destroyed	Same
7739	7739;SE:7739:44-237:275-1003:+	7280	SE	3.47	7.72	6.84	6.84	Same	Same
773	773;SE:773:44-262:305-1004:+	18615	SE	8.23	3.08	9.6	9.6	Same	Same
7740	7740;SE:7740:44-205:243-1004:+	33222	SE	9.89	9.89	4.85	4.85	Same	Same
7741	7741;SE:7741:44-269:305-1004:+	25534	SE	10.61	10.61	9.1	9.1	Same	Same
7742	7742;SE:7742:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
7743	7743;SE:7743:44-212:305-1004:+	398	SE	8.37	8.37	2.28	2.28	Same	Same
7743	7743;SE:7743:44-250:305-1004:+	398	SE	10.62	10.62	2.28	2.28	Same	Same
7744	7744;SE:7744:44-205:282-1004:+	258	SE	7.79	7.79	8.3	8.3	Same	Same
7745	7745;SE:7745:44-206:303-1003:+	479	SE	10.23	10.23	7.0	7.0	Same	Same
7746	7746;SE:7746:44-212:297-1003:+	25564	SE	4.3	4.3	8.68	8.68	Same	Same
7746	7746;SE:7746:44-162:297-1003:+	25564	SE	8.47	8.47	8.68	8.68	Same	Same
7747	7747;SE:7747:44-232:305-1004:+	27687	SE	6.8	5.23	6.99	6.99	Same	Same
7748	7748;SE:7748:44-231:279-1004:+	4233	SE	2.15	2.15	8.68	9.22	Same	Same
7748	7748;SE:7748:44-193:279-1004:+	4233	SE	4.99	4.99	8.68	9.22	Same	Same
7749	7749;SE:7749:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
7749	7749;SE:7749:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
774	774;SE:774:44-237:281-1004:+	30306	SE	6.81	3.48	6.03	6.03	Same	Same
774	774;SE:774:44-206:281-1004:+	30306	SE	7.63	7.63	6.03	6.03	Same	Same
7750	7750;SE:7750:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
7751	7751;SE:7751:44-242:305-1004:+	24819	SE	6.36	6.36	9.26	9.26	Same	Same
7751	7751;SE:7751:44-246:305-1004:+	24819	SE	-2.04	-2.04	9.26	9.26	Same	Same
7752	7752;SE:7752:44-205:243-1004:+	20600	SE	10.83	10.83	6.51	6.51	Same	Same
7752	7752;SE:7752:44-163:243-1004:+	20600	SE	5.69	5.69	6.51	6.51	Same	Same
7753	7753;SE:7753:44-205:264-1004:+	2437	SE	10.69	10.69	1.6	1.6	Same	Same
7754	7754;SE:7754:44-237:281-1004:+	30306	SE	6.81	6.81	6.03	6.03	Same	Same
7755	7755;SE:7755:44-205:286-1004:+	22912	SE	9.5	9.5	4.82	4.82	Same	Same
7756	7756;SE:7756:44-210:299-1003:+	10882	SE	7.81	7.81	7.96	7.96	Same	Same
7757	7757;SE:7757:44-294:305-1004:+	24441	SE	3.62	3.62	10.65	10.65	Same	Same
7758	7758;SE:7758:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
7758	7758;SE:7758:44-232:302-1004:+	27147	SE	-16.96	-18.43	2.69	2.69	Same	Same
7759	7759;SE:7759:44-247:305-1004:+	23536	SE	9.52	9.52	9.6	9.6	Same	Same
7759	7759;SE:7759:44-274:305-1004:+	23536	SE	-12.14	-12.14	9.6	9.6	Same	Same
775	775;SE:775:44-253:305-1004:+	10145	SE	6.95	5.59	9.49	9.49	Same	Same
775	775;SE:775:44-164:305-1004:+	10145	SE	6.42	6.42	9.49	9.49	Same	Same
7760	7760;SE:7760:44-205:249-1004:+	18162	SE	6.46	6.46	8.99	8.99	Same	Same
7760	7760;SE:7760:44-132:249-1004:+	18162	SE	5.87	5.87	8.99	8.99	Same	Same
7761	7761;SE:7761:44-205:258-1004:+	28937	SE	6.82	6.82	7.7	7.7	Same	Same
7762	7762;SE:7762:44-209:301-1004:+	16137	SE	3.1	3.1	9.06	9.06	Same	Same
7762	7762;SE:7762:44-269:301-1004:+	16137	SE	1.13	1.88	9.06	9.06	Same	Same
7762	7762;SE:7762:44-230:301-1004:+	16137	SE	3.79	3.79	9.06	9.06	Same	Same
7762	7762;SE:7762:44-256:301-1004:+	16137	SE	-6.03	-6.03	9.06	9.06	Same	Same
7763	7763;SE:7763:44-205:304-1003:+	25281	SE	9.74	9.74	11.01	11.01	Same	Same
7763	7763;SE:7763:44-264:304-1003:+	25281	SE	7.22	6.46	11.01	11.01	Same	Same
7764	7764;SE:7764:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
7765	7765;SE:7765:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
7766	7766;SE:7766:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
7767	7767;SE:7767:44-244:305-1004:+	30428	SE	8.01	9.93	10.06	10.06	Same	Same
7768	7768;SE:7768:44-219:290-1003:+	23637	SE	9.13	9.13	9.46	9.46	Same	Same
7768	7768;SE:7768:44-253:290-1003:+	23637	SE	-1.53	-2.5	9.46	9.46	Same	Same
7768	7768;SE:7768:44-243:290-1003:+	23637	SE	-21.45	-14.32	9.46	9.46	Same	Same
7769	7769;SE:7769:44-205:243-1004:+	2845	SE	8.72	8.72	9.65	9.65	Same	Same
776	776;SE:776:44-205:213-1004:+	22508	SE	2.59	2.59	10.57	10.57	Same	Same
7770	7770;SE:7770:44-232:278-1004:+	4433	SE	11.11	11.11	8.55	8.55	Same	Same
7770	7770;SE:7770:44-258:278-1004:+	4433	SE	-12.63	-15.64	8.55	8.55	Same	Same
7771	7771;SE:7771:44-219:290-1003:+	54	SE	7.27	7.27	10.91	10.91	Same	Same
7771	7771;SE:7771:44-198:290-1003:+	54	SE	2.12	2.12	10.91	10.91	Same	Same
7772	7772;SE:7772:44-210:305-1004:+	28313	SE	6.96	6.96	10.65	10.65	Same	Same
7773	7773;SE:7773:44-232:278-1004:+	4433	SE	11.11	11.11	8.55	8.55	Same	Same
7773	7773;SE:7773:44-258:278-1004:+	4433	SE	-12.63	-3.95	8.55	8.55	Other_non-canonical	Same
7774	7774;SE:7774:44-217:293-1004:+	24576	SE	6.83	6.83	10.88	10.88	Same	Same
7774	7774;SE:7774:44-181:293-1004:+	24576	SE	3.69	3.69	10.88	10.88	Same	Same
7775	7775;SE:7775:44-209:300-1003:+	19490	SE	7.54	7.54	6.92	6.92	Same	Same
7775	7775;SE:7775:44-159:300-1003:+	19490	SE	7.26	7.26	6.92	6.92	Same	Same
7776	7776;SE:7776:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
7777	7777;SE:7777:44-205:264-1004:+	2437	SE	10.69	10.69	1.6	1.6	Same	Same
7778	7778;SE:7778:44-248:305-1004:+	27200	SE	0.08	3.77	1.91	1.91	Same	Same
7778	7778;SE:7778:44-250:305-1004:+	27200	SE	-11.85	-10.03	1.91	1.91	Same	Same
7778	7778;SE:7778:44-213:305-1004:+	27200	SE	1.86	1.86	1.91	1.91	Same	Same
7779	7779;SE:7779:44-219:290-1003:+	7099	SE	6.22	6.22	9.16	9.16	Same	Same
777	777;SE:777:44-256:305-1004:+	12577	SE	4.78	4.91	9.82	9.82	Same	Same
777	777;SE:777:44-161:305-1004:+	12577	SE	6.63	6.63	9.82	9.82	Same	Same
777	777;SE:777:44-158:305-1004:+	12577	SE	9.48	9.48	9.82	9.82	Same	Same
7780	7780;SE:7780:44-206:303-1003:+	479	SE	10.23	10.23	7.0	7.0	Same	Same
