group_id	event_id	ref_id	event_type	long_3SS_ref_maxEntScan	long_3SS_var_maxEntScan	short_3SS_ref_maxEntScan	short_3SS_var_maxEntScan	long_3SS_status	short_3SS_status
5315	5315;A3:5315:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	-6.01	Same	Same
5315	5315;A3:5315:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
5315	5315;A3:5315:44-205:44-223:+	30968	A3	8.97	8.97	-2.45	-2.45	Same	Same
5315	5315;A3:5315:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	-6.01	Same	Same
5315	5315;A3:5315:44-208:44-223:+	30968	A3	6.3	6.3	-2.45	-2.45	Same	Same
5315	5315;A3:5315:44-223:44-271:+	30968	A3	-2.45	-2.45	-6.01	-6.01	Same	Same
5317	5317;A3:5317:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
5317	5317;A3:5317:44-163:44-212:+	5371	A3	0.83	0.83	7.95	7.95	Same	Same
5317	5317;A3:5317:44-163:44-166:+	5371	A3	0.83	0.83	-0.86	-0.86	Same	Same
5318	5318;A3:5318:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5320	5320;A3:5320:44-230:44-253:+	23687	A3	-1.27	-1.27	-7.59	-7.59	Same	Same
5322	5322;A3:5322:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5328	5328;A3:5328:44-160:44-206:+	16599	A3	4.88	4.88	7.52	7.52	Same	Same
5334	5334;A3:5334:44-181:44-253:+	10145	A3	2.05	2.05	6.95	6.14	Same	Same
5334	5334;A3:5334:44-164:44-253:+	10145	A3	6.42	6.42	6.95	6.14	Same	Same
5334	5334;A3:5334:44-164:44-181:+	10145	A3	6.42	6.42	2.05	2.05	Same	Same
5337	5337;A3:5337:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5338	5338;A3:5338:44-164:44-253:+	10145	A3	6.42	6.42	6.95	6.55	Same	Same
5339	5339;A3:5339:44-231:44-252:+	21970	A3	10.95	10.95	-1.53	-9.6	Same	Destroyed
5339	5339;A3:5339:44-132:44-231:+	21970	A3	5.87	5.87	10.95	10.95	Same	Same
5339	5339;A3:5339:44-132:44-167:+	21970	A3	5.87	5.87	2.19	2.19	Same	Same
5339	5339;A3:5339:44-132:44-252:+	21970	A3	5.87	5.87	-1.53	-9.6	Same	Destroyed
5339	5339;A3:5339:44-167:44-231:+	21970	A3	2.19	2.19	10.95	10.95	Same	Same
5339	5339;A3:5339:44-167:44-252:+	21970	A3	2.19	2.19	-1.53	-9.6	Same	Destroyed
533	533;A3:533:44-208:44-237:+	9442	A3	3.48	3.48	4.91	4.91	Same	Same
533	533;A3:533:44-208:44-213:+	9442	A3	3.48	3.48	-0.68	-0.68	Same	Same
533	533;A3:533:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
5340	5340;A3:5340:44-209:44-214:+	29422	A3	13.62	13.62	4.16	4.16	Same	Same
5340	5340;A3:5340:44-209:44-252:+	29422	A3	13.62	13.62	5.37	5.37	Same	Same
5340	5340;A3:5340:44-214:44-252:+	29422	A3	4.16	4.16	5.37	5.37	Same	Same
5343	5343;A3:5343:44-164:44-205:+	30103	A3	8.01	8.01	8.33	8.33	Same	Same
5345	5345;A3:5345:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
5348	5348;A3:5348:44-216:44-223:+	10485	A3	9.19	9.19	2.54	2.54	Same	Same
5351	5351;A3:5351:44-132:44-237:+	9442	A3	5.87	5.87	4.91	4.91	Same	Same
5351	5351;A3:5351:44-132:44-208:+	9442	A3	5.87	5.87	3.48	3.48	Same	Same
5351	5351;A3:5351:44-132:44-213:+	9442	A3	5.87	5.87	-0.68	-0.68	Same	Same
5351	5351;A3:5351:44-208:44-237:+	9442	A3	3.48	3.48	4.91	4.91	Same	Same
5351	5351;A3:5351:44-208:44-213:+	9442	A3	3.48	3.48	-0.68	-0.68	Same	Same
5351	5351;A3:5351:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
5358	5358;A3:5358:44-209:44-214:+	29422	A3	13.62	13.62	4.16	4.16	Same	Same
5358	5358;A3:5358:44-209:44-252:+	29422	A3	13.62	13.62	5.37	3.67	Same	Same
5358	5358;A3:5358:44-214:44-252:+	29422	A3	4.16	4.16	5.37	3.67	Same	Same
535	535;A3:535:44-173:44-205:+	32632	A3	1.89	1.89	3.84	3.84	Same	Same
5360	5360;A3:5360:44-206:44-264:+	1602	A3	7.13	7.13	1.12	0.52	Same	Same
5361	5361;A3:5361:44-237:44-242:+	15843	A3	2.42	2.42	-1.04	-1.04	Same	Same
5363	5363;A3:5363:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
5366	5366;A3:5366:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
5367	5367;A3:5367:44-198:44-230:+	6688	A3	6.74	6.74	7.98	7.98	Same	Same
5368	5368;A3:5368:44-164:44-205:+	15217	A3	9.73	9.73	10.69	10.69	Same	Same
5371	5371;A3:5371:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
5373	5373;A3:5373:44-209:44-214:+	29422	A3	13.62	13.62	4.16	4.16	Same	Same
5373	5373;A3:5373:44-209:44-252:+	29422	A3	13.62	13.62	5.37	5.37	Same	Same
5373	5373;A3:5373:44-214:44-252:+	29422	A3	4.16	4.16	5.37	5.37	Same	Same
5378	5378;A3:5378:44-224:44-259:+	8144	A3	8.01	8.01	1.74	1.74	Same	Same
5379	5379;A3:5379:44-205:44-214:+	5345	A3	9.6	9.6	-1.9	-1.9	Same	Same
5379	5379;A3:5379:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
5379	5379;A3:5379:44-206:44-214:+	5345	A3	-9.77	-9.77	-1.9	-1.9	Same	Same
5380	5380;A3:5380:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
5380	5380;A3:5380:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
5380	5380;A3:5380:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
5382	5382;A3:5382:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
5385	5385;A3:5385:44-213:44-258:+	32481	A3	5.79	5.79	-5.66	-5.34	Same	Same
538	538;A3:538:44-161:44-228:+	22223	A3	10.3	10.3	13.0	13.0	Same	Same
5392	5392;A3:5392:44-215:44-226:+	14030	A3	8.45	6.14	2.1	2.1	Same	Same
5393	5393;A3:5393:44-163:44-212:+	5371	A3	0.83	0.83	7.95	7.95	Same	Same
5393	5393;A3:5393:44-163:44-166:+	5371	A3	0.83	0.83	-0.86	-0.86	Same	Same
5393	5393;A3:5393:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
5394	5394;A3:5394:44-200:44-213:+	32481	A3	-0.09	-0.09	5.79	5.79	Same	Same
5395	5395;A3:5395:44-208:44-239:+	20401	A3	7.63	7.63	6.81	6.81	Same	Same
5396	5396;A3:5396:44-205:44-264:+	25281	A3	9.74	9.74	7.22	6.01	Same	Same
5397	5397;A3:5397:44-205:44-212:+	14858	A3	7.1	7.4	0.48	0.48	Same	Same
5398	5398;A3:5398:44-225:44-245:+	31177	A3	-1.06	-1.06	5.42	5.42	Same	Same
5398	5398;A3:5398:44-220:44-225:+	31177	A3	-3.21	-3.21	-1.06	-1.06	Same	Same
5398	5398;A3:5398:44-220:44-245:+	31177	A3	-3.21	-3.21	5.42	5.42	Same	Same
5399	5399;A3:5399:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
53	53;A3:53:44-186:44-262:+	18615	A3	5.03	5.03	8.23	5.06	Same	Same
5401	5401;A3:5401:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
5404	5404;A3:5404:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5406	5406;A3:5406:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-21.45	Same	Same
5407	5407;A3:5407:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5409	5409;A3:5409:44-214:44-228:+	23090	A3	3.89	3.89	-0.07	-0.07	Same	Same
5409	5409;A3:5409:44-214:44-225:+	23090	A3	3.89	3.89	-2.74	-2.74	Same	Same
5409	5409;A3:5409:44-225:44-228:+	23090	A3	-2.74	-2.74	-0.07	-0.07	Same	Same
5410	5410;A3:5410:44-161:44-228:+	22223	A3	10.3	10.3	13.0	13.0	Same	Same
5418	5418;A3:5418:44-216:44-230:+	20679	A3	7.18	7.18	0.04	-24.48	Same	Destroyed
541	541;A3:541:44-164:44-205:+	30103	A3	8.01	8.01	8.33	8.33	Same	Same
5422	5422;A3:5422:44-214:44-217:+	13913	A3	6.43	6.43	1.78	1.78	Same	Same
5423	5423;A3:5423:44-222:44-230:+	13476	A3	7.67	5.93	1.0	0.26	Same	Same
5424	5424;A3:5424:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
5426	5426;A3:5426:44-240:44-264:+	33292	A3	8.44	8.44	-2.56	-2.56	Same	Same
5428	5428;A3:5428:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
5429	5429;A3:5429:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
542	542;A3:542:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
542	542;A3:542:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
542	542;A3:542:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
5432	5432;A3:5432:44-160:44-205:+	28873	A3	8.31	8.31	9.61	9.61	Same	Same
5434	5434;A3:5434:44-207:44-211:+	1987	A3	8.82	0.82	6.55	11.32	Destroyed	Same
5434	5434;A3:5434:44-159:44-207:+	1987	A3	10.11	10.11	8.82	0.82	Same	Destroyed
5434	5434;A3:5434:44-159:44-211:+	1987	A3	10.11	10.11	6.55	11.32	Same	Same
5435	5435;A3:5435:44-212:44-229:+	3543	A3	9.75	9.75	6.25	6.25	Same	Same
543	543;A3:543:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
5440	5440;A3:5440:44-208:44-237:+	9442	A3	3.48	3.47	4.91	4.91	Same	Same
5440	5440;A3:5440:44-208:44-213:+	9442	A3	3.48	3.47	-0.68	-0.68	Same	Same
5440	5440;A3:5440:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
5441	5441;A3:5441:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-19.19	Same	Other_non-canonical
5444	5444;A3:5444:44-201:44-228:+	14571	A3	7.7	7.7	9.88	10.15	Same	Same
5445	5445;A3:5445:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
544	544;A3:544:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
5452	5452;A3:5452:44-207:44-217:+	29517	A3	4.77	4.77	-4.9	-4.9	Same	Same
5454	5454;A3:5454:44-212:44-241:+	5371	A3	7.95	7.95	7.47	7.79	Same	Same
5454	5454;A3:5454:44-163:44-212:+	5371	A3	0.83	0.83	7.95	7.95	Same	Same
5454	5454;A3:5454:44-163:44-241:+	5371	A3	0.83	0.83	7.47	7.79	Same	Same
5454	5454;A3:5454:44-163:44-166:+	5371	A3	0.83	0.83	-0.86	-0.86	Same	Same
5454	5454;A3:5454:44-132:44-212:+	5371	A3	5.87	5.87	7.95	7.95	Same	Same
5454	5454;A3:5454:44-132:44-163:+	5371	A3	5.87	5.87	0.83	0.83	Same	Same
5454	5454;A3:5454:44-132:44-241:+	5371	A3	5.87	5.87	7.47	7.79	Same	Same
5454	5454;A3:5454:44-132:44-166:+	5371	A3	5.87	5.87	-0.86	-0.86	Same	Same
5454	5454;A3:5454:44-132:44-158:+	5371	A3	5.87	5.87	2.72	2.72	Same	Same
5454	5454;A3:5454:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
5454	5454;A3:5454:44-166:44-241:+	5371	A3	-0.86	-0.86	7.47	7.79	Same	Same
5454	5454;A3:5454:44-158:44-212:+	5371	A3	2.72	2.72	7.95	7.95	Same	Same
5454	5454;A3:5454:44-158:44-163:+	5371	A3	2.72	2.72	0.83	0.83	Same	Same
5454	5454;A3:5454:44-158:44-241:+	5371	A3	2.72	2.72	7.47	7.79	Same	Same
5454	5454;A3:5454:44-158:44-166:+	5371	A3	2.72	2.72	-0.86	-0.86	Same	Same
5455	5455;A3:5455:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
5458	5458;A3:5458:44-212:44-241:+	5371	A3	7.95	7.95	7.47	7.47	Same	Same
5458	5458;A3:5458:44-166:44-212:+	5371	A3	-0.86	-0.86	7.95	7.95	Same	Same
5458	5458;A3:5458:44-166:44-241:+	5371	A3	-0.86	-0.86	7.47	7.47	Same	Same
5458	5458;A3:5458:44-163:44-212:+	5371	A3	0.83	0.83	7.95	7.95	Same	Same
5458	5458;A3:5458:44-163:44-166:+	5371	A3	0.83	0.83	-0.86	-0.86	Same	Same
5458	5458;A3:5458:44-163:44-241:+	5371	A3	0.83	0.83	7.47	7.47	Same	Same
5462	5462;A3:5462:44-205:44-264:+	25281	A3	9.74	9.74	7.22	5.98	Same	Same
5468	5468;A3:5468:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
546	546;A3:546:44-166:44-221:+	26553	A3	5.87	5.87	8.81	8.81	Same	Same
546	546;A3:546:44-166:44-203:+	26553	A3	5.87	5.87	0.01	0.01	Same	Same
546	546;A3:546:44-203:44-221:+	26553	A3	0.01	0.01	8.81	8.81	Same	Same
5470	5470;A3:5470:44-162:44-228:+	21227	A3	9.78	9.78	7.64	7.64	Same	Same
5480	5480;A3:5480:44-164:44-227:+	17269	A3	9.47	9.47	10.66	10.66	Same	Same
5481	5481;A3:5481:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
5481	5481;A3:5481:44-212:44-217:+	27690	A3	3.67	3.67	-5.19	-5.19	Same	Same
5481	5481;A3:5481:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	-1.11	Same	Same
5481	5481;A3:5481:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	-1.11	Same	Same
5481	5481;A3:5481:44-217:44-222:+	27690	A3	-5.19	-5.19	-11.07	-11.07	Same	Same
5481	5481;A3:5481:44-217:44-256:+	27690	A3	-5.19	-5.19	-2.54	-1.11	Same	Same
5483	5483;A3:5483:44-198:44-230:+	6688	A3	6.74	6.74	7.98	7.98	Same	Same
5485	5485;A3:5485:44-207:44-220:+	29517	A3	4.77	4.77	-5.83	-5.83	Same	Same
5487	5487;A3:5487:44-216:44-223:+	10485	A3	9.19	9.19	2.54	2.54	Same	Same
5488	5488;A3:5488:44-201:44-228:+	14571	A3	7.7	7.7	9.88	9.88	Same	Same
5489	5489;A3:5489:44-225:44-245:+	31177	A3	-1.06	-1.06	5.42	5.42	Same	Same
5489	5489;A3:5489:44-220:44-225:+	31177	A3	-3.21	-3.21	-1.06	-1.06	Same	Same
5489	5489;A3:5489:44-220:44-245:+	31177	A3	-3.21	-3.21	5.42	5.42	Same	Same
548	548;A3:548:44-161:44-256:+	12577	A3	6.63	6.63	4.78	5.71	Same	Same
548	548;A3:548:44-158:44-256:+	12577	A3	9.48	9.48	4.78	5.71	Same	Same
548	548;A3:548:44-158:44-161:+	12577	A3	9.48	9.48	6.63	6.63	Same	Same
5491	5491;A3:5491:44-205:44-216:+	14003	A3	8.68	8.68	6.32	-1.0	Same	Same
5492	5492;A3:5492:44-218:44-225:+	20209	A3	7.05	7.05	0.49	0.49	Same	Same
5498	5498;A3:5498:44-211:44-267:+	13565	A3	6.71	6.71	5.08	5.87	Same	Same
54	54;A3:54:44-198:44-219:+	54	A3	2.12	2.12	7.27	7.27	Same	Same
5502	5502;A3:5502:44-240:44-253:+	33292	A3	8.44	8.44	1.71	1.71	Same	Same
550	550;A3:550:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
550	550;A3:550:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
550	550;A3:550:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
5513	5513;A3:5513:44-176:44-227:+	11733	A3	-2.92	-2.92	6.9	6.9	Same	Same
5519	5519;A3:5519:44-225:44-246:+	28888	A3	4.29	3.83	9.1	9.1	Same	Same
551	551;A3:551:44-215:44-226:+	14030	A3	8.45	8.45	2.1	2.1	Same	Same
5520	5520;A3:5520:44-160:44-216:+	3506	A3	3.77	3.77	12.04	12.04	Same	Same
5520	5520;A3:5520:44-160:44-184:+	3506	A3	3.77	3.77	-3.57	-3.57	Same	Same
5520	5520;A3:5520:44-184:44-216:+	3506	A3	-3.57	-3.57	12.04	12.04	Same	Same
5521	5521;A3:5521:44-206:44-223:+	29291	A3	3.47	3.47	9.26	9.26	Same	Same
5521	5521;A3:5521:44-162:44-223:+	29291	A3	5.13	5.13	9.26	9.26	Same	Same
5521	5521;A3:5521:44-162:44-206:+	29291	A3	5.13	5.13	3.47	3.47	Same	Same
5522	5522;A3:5522:44-215:44-226:+	14030	A3	8.45	7.68	2.1	2.1	Same	Same
5526	5526;A3:5526:44-206:44-264:+	1602	A3	7.13	7.13	1.12	-13.81	Same	Destroyed
5526	5526;A3:5526:44-206:44-208:+	1602	A3	7.13	7.13	-8.94	-8.94	Same	Same
5526	5526;A3:5526:44-208:44-264:+	1602	A3	-8.94	-8.94	1.12	-13.81	Same	Destroyed
5528	5528;A3:5528:44-208:44-237:+	9442	A3	3.48	3.01	4.91	4.91	Same	Same
5528	5528;A3:5528:44-208:44-213:+	9442	A3	3.48	3.01	-0.68	-0.68	Same	Same
5528	5528;A3:5528:44-213:44-237:+	9442	A3	-0.68	-0.68	4.91	4.91	Same	Same
5530	5530;A3:5530:44-248:44-250:+	27200	A3	0.08	0.08	-11.85	-11.85	Same	Same
5530	5530;A3:5530:44-213:44-248:+	27200	A3	1.86	1.86	0.08	0.08	Same	Same
5530	5530;A3:5530:44-213:44-250:+	27200	A3	1.86	1.86	-11.85	-11.85	Same	Same
5531	5531;A3:5531:44-220:44-246:+	24976	A3	8.93	8.93	-4.26	-2.29	Same	Same
5535	5535;A3:5535:44-206:44-264:+	1602	A3	7.13	7.13	1.12	1.77	Same	Same
5538	5538;A3:5538:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
553	553;A3:553:44-242:44-246:+	24819	A3	6.36	6.36	-2.04	-2.04	Same	Same
5543	5543;A3:5543:44-231:44-235:+	23272	A3	1.71	1.71	0.37	0.37	Same	Same
5550	5550;A3:5550:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
5550	5550;A3:5550:44-212:44-238:+	27690	A3	3.67	3.67	-0.09	-0.09	Same	Same
5550	5550;A3:5550:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	-2.54	Same	Same
5550	5550;A3:5550:44-222:44-238:+	27690	A3	-11.07	-11.07	-0.09	-0.09	Same	Same
5550	5550;A3:5550:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	-2.54	Same	Same
5550	5550;A3:5550:44-238:44-256:+	27690	A3	-0.09	-0.09	-2.54	-2.54	Same	Same
5551	5551;A3:5551:44-216:44-230:+	20679	A3	7.18	7.18	0.04	-0.53	Same	Same
5551	5551;A3:5551:44-216:44-253:+	20679	A3	7.18	7.18	-2.89	-2.89	Same	Same
5551	5551;A3:5551:44-230:44-253:+	20679	A3	0.04	-0.53	-2.89	-2.89	Same	Same
5554	5554;A3:5554:44-212:44-267:+	25564	A3	4.3	4.3	-0.66	-0.66	Same	Same
5554	5554;A3:5554:44-212:44-218:+	25564	A3	4.3	4.3	-10.08	-2.67	Same	Created
5554	5554;A3:5554:44-212:44-254:+	25564	A3	4.3	4.3	-4.17	-4.17	Same	Same
5554	5554;A3:5554:44-218:44-267:+	25564	A3	-10.08	-2.67	-0.66	-0.66	Created	Same
5554	5554;A3:5554:44-218:44-254:+	25564	A3	-10.08	-2.67	-4.17	-4.17	Created	Same
5554	5554;A3:5554:44-254:44-267:+	25564	A3	-4.17	-4.17	-0.66	-0.66	Same	Same
5556	5556;A3:5556:44-171:44-205:+	28384	A3	8.45	8.45	9.51	9.51	Same	Same
5557	5557;A3:5557:44-205:44-216:+	14003	A3	8.68	8.68	6.32	6.32	Same	Same
5559	5559;A3:5559:44-266:44-269:+	32472	A3	8.03	8.43	5.57	5.37	Same	Same
5560	5560;A3:5560:44-229:44-241:+	26332	A3	8.0	8.0	-0.29	-0.29	Same	Same
5562	5562;A3:5562:44-237:44-285:+	30044	A3	2.99	2.99	11.93	9.52	Same	Same
5567	5567;A3:5567:44-221:44-241:+	3147	A3	7.34	7.34	5.68	5.68	Same	Same
5569	5569;A3:5569:44-207:44-238:+	18881	A3	5.08	5.08	-16.26	-16.09	Same	Same
5570	5570;A3:5570:44-161:44-207:+	8154	A3	7.89	7.89	7.52	7.52	Same	Same
5572	5572;A3:5572:44-243:44-258:+	21760	A3	-7.74	9.05	7.15	5.32	Created	Same
5576	5576;A3:5576:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
5579	5579;A3:5579:44-222:44-230:+	13476	A3	7.67	7.67	1.0	1.0	Same	Same
5581	5581;A3:5581:44-214:44-217:+	13913	A3	6.43	7.05	1.78	-6.82	Same	Destroyed
5581	5581;A3:5581:44-214:44-219:+	13913	A3	6.43	7.05	-9.43	-1.46	Same	Same
5581	5581;A3:5581:44-217:44-219:+	13913	A3	1.78	-6.82	-9.43	-1.46	Destroyed	Same
5587	5587;A3:5587:44-213:44-251:+	29746	A3	9.97	9.97	5.1	4.13	Same	Same
5587	5587;A3:5587:44-213:44-215:+	29746	A3	9.97	9.97	3.67	3.67	Same	Same
5587	5587;A3:5587:44-215:44-251:+	29746	A3	3.67	3.67	5.1	4.13	Same	Same
5588	5588;A3:5588:44-198:44-219:+	54	A3	2.12	2.12	7.27	7.27	Same	Same
558	558;A3:558:44-160:44-212:+	14612	A3	7.85	7.85	6.57	6.57	Same	Same
5590	5590;A3:5590:44-169:44-227:+	32534	A3	6.6	6.6	4.98	4.98	Same	Same
5593	5593;A3:5593:44-206:44-238:+	17483	A3	6.21	6.21	0.4	4.12	Same	Same
5593	5593;A3:5593:44-206:44-265:+	17483	A3	6.21	6.21	0.47	0.47	Same	Same
5593	5593;A3:5593:44-206:44-251:+	17483	A3	6.21	6.21	-3.84	-2.11	Same	Same
5593	5593;A3:5593:44-238:44-265:+	17483	A3	0.4	4.12	0.47	0.47	Same	Same
5593	5593;A3:5593:44-238:44-251:+	17483	A3	0.4	4.12	-3.84	-2.11	Same	Same
5593	5593;A3:5593:44-251:44-265:+	17483	A3	-3.84	-2.11	0.47	0.47	Same	Same
5594	5594;A3:5594:44-164:44-227:+	17269	A3	9.47	9.47	10.66	10.66	Same	Same
5596	5596;A3:5596:44-212:44-222:+	27690	A3	3.67	3.67	-11.07	-11.07	Same	Same
5596	5596;A3:5596:44-212:44-256:+	27690	A3	3.67	3.67	-2.54	-1.51	Same	Same
5596	5596;A3:5596:44-222:44-256:+	27690	A3	-11.07	-11.07	-2.54	-1.51	Same	Same
5597	5597;A3:5597:44-163:44-206:+	27561	A3	6.23	6.23	6.27	6.27	Same	Same
559	559;A3:559:44-176:44-213:+	3817	A3	11.21	11.21	5.57	5.18	Same	Same
5601	5601;A3:5601:44-166:44-213:+	30615	A3	7.32	7.32	13.21	13.21	Same	Same
5605	5605;A3:5605:44-205:44-206:+	5345	A3	9.6	9.6	-9.77	-9.77	Same	Same
5609	5609;A3:5609:44-208:44-211:+	28701	A3	3.74	3.74	-14.24	-14.24	Same	Same
560	560;A3:560:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-37.47	Same	Destroyed
5612	5612;A3:5612:44-220:44-227:+	5970	A3	7.1	7.1	0.48	0.48	Same	Same
5615	5615;A3:5615:44-176:44-213:+	3817	A3	11.21	11.21	5.57	5.57	Same	Same
5617	5617;A3:5617:44-248:44-253:+	26703	A3	-12.57	3.44	5.67	-1.13	Created	Same
5623	5623;A3:5623:44-231:44-241:+	26076	A3	4.35	4.35	2.22	-0.33	Same	Same
5627	5627;A3:5627:44-219:44-242:+	4882	A3	5.09	5.09	-2.43	-2.43	Same	Same
5628	5628;A3:5628:44-219:44-239:+	7099	A3	6.22	6.22	1.63	1.63	Same	Same
5628	5628;A3:5628:44-185:44-219:+	7099	A3	5.68	5.68	6.22	6.22	Same	Same
5628	5628;A3:5628:44-185:44-239:+	7099	A3	5.68	5.68	1.63	1.63	Same	Same
5629	5629;A3:5629:44-209:44-230:+	16137	A3	3.1	3.1	3.79	3.79	Same	Same
5630	5630;A3:5630:44-205:44-214:+	15578	A3	1.5	1.5	3.5	3.5	Same	Same
5631	5631;A3:5631:44-219:44-243:+	23637	A3	9.13	9.13	-21.45	-23.99	Same	Same
5641	5641;A3:5641:44-279:44-280:+	6823	A3	9.6	9.6	-9.77	-9.77	Same	Same
5642	5642;A3:5642:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	-6.01	Same	Same
5642	5642;A3:5642:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
5642	5642;A3:5642:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	-6.01	Same	Same
5643	5643;A3:5643:44-272:44-284:+	8595	A3	8.9	8.9	-17.85	-17.85	Same	Same
5644	5644;A3:5644:44-213:44-217:+	26693	A3	9.46	9.46	-4.62	-4.62	Same	Same
5644	5644;A3:5644:44-168:44-213:+	26693	A3	11.81	11.81	9.46	9.46	Same	Same
5644	5644;A3:5644:44-168:44-217:+	26693	A3	11.81	11.81	-4.62	-4.62	Same	Same
5646	5646;A3:5646:44-210:44-226:+	19313	A3	5.75	5.75	0.12	0.12	Same	Same
5648	5648;A3:5648:44-181:44-253:+	10145	A3	2.05	2.05	6.95	6.21	Same	Same
5648	5648;A3:5648:44-164:44-253:+	10145	A3	6.42	6.42	6.95	6.21	Same	Same
5648	5648;A3:5648:44-164:44-181:+	10145	A3	6.42	6.42	2.05	2.05	Same	Same
5651	5651;A3:5651:44-205:44-271:+	30968	A3	8.97	8.97	-6.01	-7.18	Same	Same
5651	5651;A3:5651:44-205:44-208:+	30968	A3	8.97	8.97	6.3	6.3	Same	Same
5651	5651;A3:5651:44-208:44-271:+	30968	A3	6.3	6.3	-6.01	-7.18	Same	Same
5652	5652;A3:5652:44-212:44-231:+	25564	A3	4.3	4.3	5.2	6.7	Same	Same
5654	5654;A3:5654:44-207:44-237:+	8154	A3	7.52	7.52	-2.03	-3.13	Same	Same
5654	5654;A3:5654:44-161:44-207:+	8154	A3	7.89	7.89	7.52	7.52	Same	Same
5654	5654;A3:5654:44-161:44-237:+	8154	A3	7.89	7.89	-2.03	-3.13	Same	Same
5656	5656;A3:5656:44-232:44-258:+	4433	A3	11.11	11.11	-12.63	-14.71	Same	Other_non-canonical
5660	5660;A3:5660:44-219:44-242:+	4882	A3	5.09	5.09	-2.43	-2.43	Same	Same
5660	5660;A3:5660:44-165:44-219:+	4882	A3	6.31	6.31	5.09	5.09	Same	Same
5660	5660;A3:5660:44-165:44-242:+	4882	A3	6.31	6.31	-2.43	-2.43	Same	Same
5667	5667;A3:5667:44-203:44-205:+	7483	A3	-6.45	2.3	0.08	-10.52	Created	Same
5668	5668;A3:5668:44-212:44-229:+	3543	A3	9.75	9.75	6.25	6.25	Same	Same
